candidate	clean_id	label	homology_group	fold	teacher_logit	student_raw_logit	probability_uncalibrated	prediction_at_0_5
K0	HPCLAS_TRAIN_N_000003	0	HPCLAS_TRAIN_N_000003	2	-3.5027927601262965	-1.849259853363037	0.13595982212407293	0
K0	HPCLAS_TRAIN_N_000004	0	HPCLAS_TRAIN_N_000004	2	-3.0823769666329928	-8.524308204650879	0.00019854262070934374	0
K0	HPCLAS_TRAIN_N_000006	0	HPCLAS_TRAIN_N_000006	2	-0.2025646654486284	-0.02871391549706459	0.4928220142997773	0
K0	HPCLAS_TRAIN_N_000007	0	HPCLAS_TRAIN_N_000007	2	-2.581399457916582	-10.215998649597168	3.6579037435494635e-05	0
K0	HPCLAS_TRAIN_N_000010	0	HPCLAS_TRAIN_N_000010	2	-3.165329507749276	-10.387543678283691	3.0812981123128585e-05	0
K0	HPCLAS_TRAIN_N_000015	0	HPCLAS_TRAIN_N_000015	2	-0.7688677212869881	0.6109055280685425	0.6481473375924414	1
K0	HPCLAS_TRAIN_N_000020	0	HPCLAS_TRAIN_N_000020	2	-2.3982782232987487	-10.715909957885742	2.2188594847053554e-05	0
K0	HPCLAS_TRAIN_N_000023	0	HPCLAS_TRAIN_N_000023	2	-0.3549560534549026	2.2896838188171387	0.908019045878299	1
K0	HPCLAS_TRAIN_N_000024	0	HPCLAS_TRAIN_N_000024	2	-2.8485699505378084	-7.446808338165283	0.0005829603008940927	0
K0	HPCLAS_TRAIN_N_000025	0	HPCLAS_TRAIN_N_000025	2	-3.629721319759809	-11.81718921661377	7.376608386214555e-06	0
K0	HPCLAS_TRAIN_N_000027	0	HPCLAS_TRAIN_N_000027	2	-4.585918900311893	-11.279814720153809	1.2625053498750914e-05	0
K0	HPCLAS_TRAIN_N_000033	0	HPCLAS_TRAIN_N_000033	2	-2.5931189369394576	-4.995715618133545	0.006721394020367201	0
K0	HPCLAS_TRAIN_N_000040	0	HPCLAS_TRAIN_N_000040	2	-2.535767764216514	-4.954184532165527	0.007004422102966975	0
K0	HPCLAS_TRAIN_N_000053	0	HPCLAS_TRAIN_N_000053	2	-4.340431203312614	-8.298192977905273	0.00024890433969991375	0
K0	HPCLAS_TRAIN_N_000059	0	HPCLAS_TRAIN_N_000059	2	-1.4844575804944833	-6.192414283752441	0.0020407108423635464	0
K0	HPCLAS_TRAIN_N_000065	0	HPCLAS_TRAIN_N_000065	2	-3.3350632333947616	-12.312321662902832	4.495983304029979e-06	0
K0	HPCLAS_TRAIN_N_000071	0	HPCLAS_TRAIN_N_000071	2	-1.680567550806945	-6.865811347961426	0.0010417496323348804	0
K0	HPCLAS_TRAIN_N_000076	0	HPCLAS_TRAIN_N_000076	2	-0.2900312433165783	-1.266299843788147	0.21989131575074844	0
