clean_id	label	homology_group	fold	quality_tier	raw_score	probability_uncalibrated	prediction_at_fixed_boundary
HPCLAS_TRAIN_N_000003	0	HPCLAS_TRAIN_N_000003	2	A_clean_core	-9.061049461364746	0.00011608759114817573	0
HPCLAS_TRAIN_N_000004	0	HPCLAS_TRAIN_N_000004	2	A_clean_core	-11.934296607971191	6.561422267649988e-06	0
HPCLAS_TRAIN_N_000006	0	HPCLAS_TRAIN_N_000006	2	D_hard_sample	3.63100004196167	0.9741939145874831	1
HPCLAS_TRAIN_N_000007	0	HPCLAS_TRAIN_N_000007	2	A_clean_core	-20.731388092041016	9.9191064031088e-10	0
HPCLAS_TRAIN_N_000010	0	HPCLAS_TRAIN_N_000010	2	A_clean_core	-25.60284423828125	7.600217593755212e-12	0
HPCLAS_TRAIN_N_000015	0	HPCLAS_TRAIN_N_000015	2	D_hard_sample	-0.2171509563922882	0.4459245858536674	0
HPCLAS_TRAIN_N_000020	0	HPCLAS_TRAIN_N_000020	2	A_clean_core	-22.43544578552246	1.804719438983913e-10	0
HPCLAS_TRAIN_N_000023	0	HPCLAS_TRAIN_N_000023	2	D_hard_sample	6.780383586883545	0.9988654495450353	1
HPCLAS_TRAIN_N_000024	0	HPCLAS_TRAIN_N_000024	2	A_clean_core	-17.331756591796875	2.971075838607742e-08	0
HPCLAS_TRAIN_N_000025	0	HPCLAS_TRAIN_N_000025	2	A_clean_core	-37.89249038696289	3.4954292761450756e-17	0
HPCLAS_TRAIN_N_000027	0	HPCLAS_TRAIN_N_000027	2	A_clean_core	-36.66102981567383	1.1976145127336202e-16	0
HPCLAS_TRAIN_N_000033	0	HPCLAS_TRAIN_N_000033	2	A_clean_core	-18.546031951904297	8.821870092926265e-09	0
HPCLAS_TRAIN_N_000040	0	HPCLAS_TRAIN_N_000040	2	A_clean_core	-5.077154159545898	0.006198968193912664	0
HPCLAS_TRAIN_N_000053	0	HPCLAS_TRAIN_N_000053	2	A_clean_core	-30.05450439453125	8.861241751936483e-14	0
HPCLAS_TRAIN_N_000059	0	HPCLAS_TRAIN_N_000059	2	A_clean_core	-14.16753101348877	7.03265241577366e-07	0
HPCLAS_TRAIN_N_000065	0	HPCLAS_TRAIN_N_000065	2	A_clean_core	-31.820737838745117	1.515057607773653e-14	0
HPCLAS_TRAIN_N_000071	0	HPCLAS_TRAIN_N_000071	2	A_clean_core	-22.749500274658203	1.3183100551984194e-10	0
HPCLAS_TRAIN_N_000076	0	HPCLAS_TRAIN_N_000076	2	D_hard_sample	-13.334362983703613	1.6179274144197319e-06	0
HPCLAS_TRAIN_N_000078	0	HPCLAS_TRAIN_N_000078	2	D_hard_sample	-18.04737663269043	1.4525259810893257e-08	0
HPCLAS_TRAIN_N_000093	0	HPCLAS_TRAIN_N_000093	2	B_ambiguous	0.6025265455245972	0.6462341270749623	1
