arm	clean_id	label	homology_group	fold	teacher_logit	student_raw_logit	probability_uncalibrated	prediction_at_0_5
H2	HPCLAS_TRAIN_N_000001	0	HPCLAS_TRAIN_N_000001	4	-0.7683322104944428	-1.2688816785812378	0.21944875037604342	0
H2	HPCLAS_TRAIN_N_000002	0	HPCLAS_TRAIN_N_000002	4	2.003015763842648	1.4721437692642212	0.8133830097396709	1
H2	HPCLAS_TRAIN_N_000014	0	HPCLAS_TRAIN_N_000014	4	-2.162537814080148	-3.0783205032348633	0.04401042362305328	0
H2	HPCLAS_TRAIN_N_000030	0	HPCLAS_TRAIN_N_000030	4	0.0394488464076143	0.5455690622329712	0.6331069699078193	1
H2	HPCLAS_TRAIN_N_000039	0	HPCLAS_TRAIN_N_000039	4	-1.9812690037424536	-2.919501304626465	0.05119792046814242	0
H2	HPCLAS_TRAIN_N_000041	0	HPCLAS_TRAIN_N_000041	4	-1.071145639531475	-2.550079584121704	0.07242113901135397	0
H2	HPCLAS_TRAIN_N_000043	0	HPCLAS_TRAIN_N_000043	4	-1.2471546892060577	-1.0014756917953491	0.2686513817010652	0
H2	HPCLAS_TRAIN_N_000044	0	HPCLAS_TRAIN_N_000044	4	-1.9402125487634951	-2.8023126125335693	0.05719933453783485	0
H2	HPCLAS_TRAIN_N_000046	0	HPCLAS_TRAIN_N_000046	4	-1.0376700527509364	-0.3507688045501709	0.41319600040527793	0
H2	HPCLAS_TRAIN_N_000051	0	HPCLAS_TRAIN_P_003059	4	-1.911071006562577	-2.9491422176361084	0.049777068408832316	0
H2	HPCLAS_TRAIN_N_000058	0	HPCLAS_TRAIN_N_000058	4	-1.82901936696156	-3.540112018585205	0.028192218787979242	0
H2	HPCLAS_TRAIN_N_000060	0	HPCLAS_TRAIN_N_000060	4	-2.0312688342106853	-2.3010761737823486	0.0910338719779964	0
H2	HPCLAS_TRAIN_N_000062	0	HPCLAS_TRAIN_N_000062	4	-2.123637464034588	-2.891324520111084	0.05258409304192966	0
H2	HPCLAS_TRAIN_N_000063	0	HPCLAS_TRAIN_N_000063	4	-1.791765380034473	-4.152482509613037	0.015481872161898993	0
H2	HPCLAS_TRAIN_N_000083	0	HPCLAS_TRAIN_N_000083	4	-2.036914696407304	-3.494533061981201	0.029468182579435336	0
H2	HPCLAS_TRAIN_N_000094	0	HPCLAS_TRAIN_N_000094	4	-2.0251923133392005	-2.9622206687927246	0.04916209652338884	0
H2	HPCLAS_TRAIN_N_000097	0	HPCLAS_TRAIN_N_000097	4	-1.0427001923060035	-2.3080711364746094	0.09045671528281388	0
H2	HPCLAS_TRAIN_N_000105	0	HPCLAS_TRAIN_N_000105	4	-2.217771090349392	-2.666447162628174	0.0649825048720594	0
H2	HPCLAS_TRAIN_N_000109	0	HPCLAS_TRAIN_N_000109	4	-1.6212519563540448	-1.023084044456482	0.2644271015517186	0
H2	HPCLAS_TRAIN_N_000126	0	HPCLAS_TRAIN_N_000126	4	-0.8671699775622032	-1.631881594657898	0.16357276463501785	0
H2	HPCLAS_TRAIN_N_000130	0	HPCLAS_TRAIN_N_000130	4	-1.308465532437065	-0.9736802577972412	0.27414755683749603	0
H2	HPCLAS_TRAIN_N_000133	0	HPCLAS_TRAIN_N_000133	4	-1.8667474039266545	-3.2362101078033447	0.037825581560180704	0
H2	HPCLAS_TRAIN_N_000135	0	HPCLAS_TRAIN_N_000135	4	-0.3227560736632472	-0.4057528078556061	0.3999309540475406	0
H2	HPCLAS_TRAIN_N_000148	0	HPCLAS_TRAIN_N_000148	4	-1.525919849051388	-2.871610164642334	0.0535749504212061	0
H2	HPCLAS_TRAIN_N_000158	0	HPCLAS_TRAIN_N_000158	4	-1.7700923097424797	-2.642756223678589	0.0664368818318344	0
H2	HPCLAS_TRAIN_N_000160	0	HPCLAS_TRAIN_N_000160	4	-0.9124104809772612	-1.8467000722885132	0.13626081208011964	0
H2	HPCLAS_TRAIN_N_000180	0	HPCLAS_TRAIN_N_000180	4	-1.8750636095913935	-2.370776653289795	0.08542843964506798	0
H2	HPCLAS_TRAIN_N_000185	0	HPCLAS_TRAIN_N_000185	4	-1.6994584425523638	-2.057863235473633	0.11326025311897321	0
H2	HPCLAS_TRAIN_N_000192	0	HPCLAS_TRAIN_N_000192	4	-2.375583450603081	-2.895423173904419	0.05238027622837469	0
H2	HPCLAS_TRAIN_N_000195	0	HPCLAS_TRAIN_N_000195	4	1.1496835857439645	0.3984205722808838	0.5983081265518048	1
H2	HPCLAS_TRAIN_N_000200	0	HPCLAS_TRAIN_N_000200	4	-1.955704198261403	-2.6664342880249023	0.06498328713448921	0
H2	HPCLAS_TRAIN_N_000201	0	HPCLAS_TRAIN_N_000201	4	-1.1482275772991	-0.9633272886276245	0.2762125110710408	0
H2	HPCLAS_TRAIN_N_000202	0	HPCLAS_TRAIN_N_004968	4	0.9654364469272408	-0.0856635570526123	0.47859719738716405	0
H2	HPCLAS_TRAIN_N_000207	0	HPCLAS_TRAIN_N_000207	4	-1.5610715643472863	-0.9366349577903748	0.28158056630245926	0
H2	HPCLAS_TRAIN_N_000210	0	HPCLAS_TRAIN_N_000210	4	-1.9970494681135045	-2.429738998413086	0.08093287910745287	0
H2	HPCLAS_TRAIN_N_000213	0	HPCLAS_TRAIN_N_000213	4	-1.6497747223915835	-2.32000732421875	0.08947946260651056	0
H2	HPCLAS_TRAIN_N_000215	0	HPCLAS_TRAIN_N_000215	4	-1.8498502199952225	-2.772909641265869	0.058805764783754544	0
H2	HPCLAS_TRAIN_N_000233	0	HPCLAS_TRAIN_N_000233	4	-0.2930895075430768	-1.5051466226577759	0.18165917753230237	0
H2	HPCLAS_TRAIN_N_000241	0	HPCLAS_TRAIN_N_000241	4	-0.7402599909295016	-1.825326681137085	0.13879594021152855	0
H2	HPCLAS_TRAIN_N_000244	0	HPCLAS_TRAIN_N_000244	4	-1.525791358015667	-2.010324001312256	0.1181232223753008	0
H2	HPCLAS_TRAIN_N_000245	0	HPCLAS_TRAIN_N_000245	4	-2.2674772851344724	-4.333839416503906	0.012947258382167261	0
H2	HPCLAS_TRAIN_N_000263	0	HPCLAS_TRAIN_N_000263	4	-0.4491853628618211	-0.8741921782493591	0.2943827462683372	0
H2	HPCLAS_TRAIN_N_000268	0	HPCLAS_TRAIN_N_000268	4	-1.5904561181939252	-2.804490566253662	0.0570819959922873	0
H2	HPCLAS_TRAIN_N_000277	0	HPCLAS_TRAIN_N_000277	4	-1.359297535996292	-2.390300989151001	0.08391529090565328	0
H2	HPCLAS_TRAIN_N_000278	0	HPCLAS_TRAIN_N_000278	4	-0.9918136023347324	-2.191901206970215	0.10048012455143958	0
H2	HPCLAS_TRAIN_N_000280	0	HPCLAS_TRAIN_N_000280	4	-1.4159765182707325	-2.9589452743530273	0.049315431730445516	0
H2	HPCLAS_TRAIN_N_000281	0	HPCLAS_TRAIN_N_000281	4	-1.024981186512722	-1.016616702079773	0.26568694965505596	0
