candidate	clean_id	label	homology_group	fold	teacher_logit	student_raw_logit	probability_uncalibrated	prediction_at_0_5
K3	HPCLAS_TRAIN_N_000012	0	HPCLAS_TRAIN_N_000012	1	-3.265044906623668	-2.8830816745758057	0.05299626114887627	0
K3	HPCLAS_TRAIN_N_000013	0	HPCLAS_TRAIN_N_000013	1	-2.3591361134319166	-1.7270731925964355	0.15096233347144178	0
K3	HPCLAS_TRAIN_N_000017	0	HPCLAS_TRAIN_N_000017	1	-2.297764052080107	-1.8957102298736572	0.13059476252990598	0
K3	HPCLAS_TRAIN_N_000018	0	HPCLAS_TRAIN_N_000018	1	-3.99851412394299	-2.908695936203003	0.05172536221929441	0
K3	HPCLAS_TRAIN_N_000019	0	HPCLAS_TRAIN_P_002956	1	-3.1853690255796043	-2.6106910705566406	0.06845352264281493	0
K3	HPCLAS_TRAIN_N_000021	0	HPCLAS_TRAIN_N_000021	1	-0.0313423300827139	-2.1941192150115967	0.10027982997372603	0
K3	HPCLAS_TRAIN_N_000022	0	HPCLAS_TRAIN_N_000022	1	-2.266001269595605	-3.040412187576294	0.04563321631274071	0
K3	HPCLAS_TRAIN_N_000032	0	HPCLAS_TRAIN_N_000032	1	-2.4923394004989703	-2.3778769969940186	0.084875317294826	0
K3	HPCLAS_TRAIN_N_000034	0	HPCLAS_TRAIN_N_000034	1	0.2080760540370933	0.2783697545528412	0.5691465023176528	1
K3	HPCLAS_TRAIN_N_000036	0	HPCLAS_TRAIN_N_000036	1	-1.1261845051703323	-2.0825417041778564	0.11080529116960953	0
K3	HPCLAS_TRAIN_N_000037	0	HPCLAS_TRAIN_N_000037	1	-2.566181678488462	-2.8754653930664062	0.05337980841135464	0
K3	HPCLAS_TRAIN_N_000055	0	HPCLAS_TRAIN_N_000055	1	-3.129565241644477	-2.793804407119751	0.057659893736925795	0
K3	HPCLAS_TRAIN_N_000056	0	HPCLAS_TRAIN_N_000056	1	-3.333830860610542	-3.2334468364715576	0.037926278824566895	0
K3	HPCLAS_TRAIN_N_000067	0	HPCLAS_TRAIN_N_000067	1	-2.90967825293799	-2.4749820232391357	0.07763074975859086	0
K3	HPCLAS_TRAIN_N_000072	0	HPCLAS_TRAIN_N_000072	1	-2.6425218016867764	-2.7960565090179443	0.05753764709458527	0
K3	HPCLAS_TRAIN_N_000082	0	HPCLAS_TRAIN_N_000082	1	-3.0291681694057044	-2.7364089488983154	0.06085882656861194	0
K3	HPCLAS_TRAIN_N_000096	0	HPCLAS_TRAIN_N_000096	1	-3.107079275037127	-3.55733323097229	0.027724216176046812	0
K3	HPCLAS_TRAIN_N_000098	0	HPCLAS_TRAIN_N_000098	1	-3.051751406906931	-2.6483938694000244	0.0660880715163224	0
K3	HPCLAS_TRAIN_N_000103	0	HPCLAS_TRAIN_N_000103	1	-2.430547723159763	-1.6644651889801025	0.15916350868703186	0
K3	HPCLAS_TRAIN_N_000116	0	HPCLAS_TRAIN_N_000116	1	-1.4171697753950478	-2.282635450363159	0.09257133249100163	0
K3	HPCLAS_TRAIN_N_000117	0	HPCLAS_TRAIN_N_000117	1	-2.190143578627075	-1.7397644519805908	0.14934285597777075	0
