arm	clean_id	label	homology_group	fold	teacher_logit	student_raw_logit	probability_uncalibrated	prediction_at_0_5
G0	HPCLAS_TRAIN_N_000001	0	HPCLAS_TRAIN_N_000001	4	-0.7683322104944428	-1.2729038000106812	0.21876057466193904	0
G0	HPCLAS_TRAIN_N_000002	0	HPCLAS_TRAIN_N_000002	4	2.003015763842648	1.6652544736862183	0.8409420932547266	1
G0	HPCLAS_TRAIN_N_000014	0	HPCLAS_TRAIN_N_000014	4	-2.162537814080148	-3.028031349182129	0.046175455458209023	0
G0	HPCLAS_TRAIN_N_000030	0	HPCLAS_TRAIN_N_000030	4	0.0394488464076143	0.8869748115539551	0.708265485584297	1
G0	HPCLAS_TRAIN_N_000039	0	HPCLAS_TRAIN_N_000039	4	-1.9812690037424536	-2.886249303817749	0.05283751017247693	0
G0	HPCLAS_TRAIN_N_000041	0	HPCLAS_TRAIN_N_000041	4	-1.071145639531475	-2.4815876483917236	0.07715907683402971	0
G0	HPCLAS_TRAIN_N_000043	0	HPCLAS_TRAIN_N_000043	4	-1.2471546892060577	-0.6235432624816895	0.34897602123726784	0
G0	HPCLAS_TRAIN_N_000044	0	HPCLAS_TRAIN_N_000044	4	-1.9402125487634951	-2.5782227516174316	0.07055318581347994	0
G0	HPCLAS_TRAIN_N_000046	0	HPCLAS_TRAIN_N_000046	4	-1.0376700527509364	0.5774512887001038	0.640480737284711	1
G0	HPCLAS_TRAIN_N_000051	0	HPCLAS_TRAIN_P_003059	4	-1.911071006562577	-2.9907994270324707	0.047843259359073506	0
G0	HPCLAS_TRAIN_N_000058	0	HPCLAS_TRAIN_N_000058	4	-1.82901936696156	-3.688875198364258	0.02439034516973926	0
G0	HPCLAS_TRAIN_N_000060	0	HPCLAS_TRAIN_N_000060	4	-2.0312688342106853	-2.2521719932556152	0.09516227781752104	0
G0	HPCLAS_TRAIN_N_000062	0	HPCLAS_TRAIN_N_000062	4	-2.123637464034588	-2.9945261478424072	0.04767377705309746	0
G0	HPCLAS_TRAIN_N_000063	0	HPCLAS_TRAIN_N_000063	4	-1.791765380034473	-4.117649555206299	0.01602186136183486	0
G0	HPCLAS_TRAIN_N_000083	0	HPCLAS_TRAIN_N_000083	4	-2.036914696407304	-3.78085994720459	0.022294686182934134	0
G0	HPCLAS_TRAIN_N_000094	0	HPCLAS_TRAIN_N_000094	4	-2.0251923133392005	-2.533794403076172	0.073522763993719	0
G0	HPCLAS_TRAIN_N_000097	0	HPCLAS_TRAIN_N_000097	4	-1.0427001923060035	-2.0483484268188477	0.11421936996383154	0
G0	HPCLAS_TRAIN_N_000105	0	HPCLAS_TRAIN_N_000105	4	-2.217771090349392	-3.515883207321167	0.028863668370710582	0
G0	HPCLAS_TRAIN_N_000109	0	HPCLAS_TRAIN_N_000109	4	-1.6212519563540448	-1.4569368362426758	0.18893627526433843	0
G0	HPCLAS_TRAIN_N_000126	0	HPCLAS_TRAIN_N_000126	4	-0.8671699775622032	-1.1557766199111938	0.23943554212106669	0
G0	HPCLAS_TRAIN_N_000130	0	HPCLAS_TRAIN_N_000130	4	-1.308465532437065	-0.6911486983299255	0.3337775883203158	0
G0	HPCLAS_TRAIN_N_000133	0	HPCLAS_TRAIN_N_000133	4	-1.8667474039266545	-3.104053020477295	0.04294038106508747	0
G0	HPCLAS_TRAIN_N_000135	0	HPCLAS_TRAIN_N_000135	4	-0.3227560736632472	-0.907605767250061	0.2874900210694212	0
G0	HPCLAS_TRAIN_N_000148	0	HPCLAS_TRAIN_N_000148	4	-1.525919849051388	-2.609074115753174	0.06855670400775395	0
G0	HPCLAS_TRAIN_N_000158	0	HPCLAS_TRAIN_N_000158	4	-1.7700923097424797	-2.5570249557495117	0.07195595783652882	0
G0	HPCLAS_TRAIN_N_000160	0	HPCLAS_TRAIN_N_000160	4	-0.9124104809772612	-1.6894465684890747	0.15584863561709242	0
G0	HPCLAS_TRAIN_N_000180	0	HPCLAS_TRAIN_N_000180	4	-1.8750636095913935	-2.4233829975128174	0.08140691696899646	0
G0	HPCLAS_TRAIN_N_000185	0	HPCLAS_TRAIN_N_000185	4	-1.6994584425523638	-2.079099416732788	0.1111449057253342	0
G0	HPCLAS_TRAIN_N_000192	0	HPCLAS_TRAIN_N_000192	4	-2.375583450603081	-2.9189462661743164	0.05122488911812543	0
G0	HPCLAS_TRAIN_N_000195	0	HPCLAS_TRAIN_N_000195	4	1.1496835857439645	1.0205029249191284	0.7350705515666431	1
G0	HPCLAS_TRAIN_N_000200	0	HPCLAS_TRAIN_N_000200	4	-1.955704198261403	-2.8358154296875	0.05541918415927759	0
G0	HPCLAS_TRAIN_N_000201	0	HPCLAS_TRAIN_N_000201	4	-1.1482275772991	-0.4950958490371704	0.37869385272340783	0
G0	HPCLAS_TRAIN_N_000202	0	HPCLAS_TRAIN_N_004968	4	0.9654364469272408	0.1830735206604004	0.5456409763957776	1
G0	HPCLAS_TRAIN_N_000207	0	HPCLAS_TRAIN_N_000207	4	-1.5610715643472863	-0.9313651323318481	0.28264784084314803	0
G0	HPCLAS_TRAIN_N_000210	0	HPCLAS_TRAIN_N_000210	4	-1.9970494681135045	-3.0550880432128906	0.04499831573224099	0
G0	HPCLAS_TRAIN_N_000213	0	HPCLAS_TRAIN_N_000213	4	-1.6497747223915835	-2.581083297729492	0.0703658345411959	0
G0	HPCLAS_TRAIN_N_000215	0	HPCLAS_TRAIN_N_000215	4	-1.8498502199952225	-2.8036108016967773	0.057129366580136766	0
G0	HPCLAS_TRAIN_N_000233	0	HPCLAS_TRAIN_N_000233	4	-0.2930895075430768	-1.3838359117507935	0.20039364202548884	0
G0	HPCLAS_TRAIN_N_000241	0	HPCLAS_TRAIN_N_000241	4	-0.7402599909295016	-1.3265403509140015	0.20973220756316158	0
G0	HPCLAS_TRAIN_N_000244	0	HPCLAS_TRAIN_N_000244	4	-1.525791358015667	-1.6074570417404175	0.1669419692859545	0
G0	HPCLAS_TRAIN_N_000245	0	HPCLAS_TRAIN_N_000245	4	-2.2674772851344724	-3.697941303253174	0.02417554075990169	0
G0	HPCLAS_TRAIN_N_000263	0	HPCLAS_TRAIN_N_000263	4	-0.4491853628618211	-0.4920101761817932	0.3794201359811526	0
G0	HPCLAS_TRAIN_N_000268	0	HPCLAS_TRAIN_N_000268	4	-1.5904561181939252	-2.226604700088501	0.0973866886947325	0
G0	HPCLAS_TRAIN_N_000277	0	HPCLAS_TRAIN_N_000277	4	-1.359297535996292	-2.903700351715088	0.051970944329040335	0
G0	HPCLAS_TRAIN_N_000278	0	HPCLAS_TRAIN_N_000278	4	-0.9918136023347324	-1.5384514331817627	0.17676050359617157	0
G0	HPCLAS_TRAIN_N_000280	0	HPCLAS_TRAIN_N_000280	4	-1.4159765182707325	-2.51731014251709	0.07465354912272885	0
G0	HPCLAS_TRAIN_N_000281	0	HPCLAS_TRAIN_N_000281	4	-1.024981186512722	-1.8469936847686768	0.13622625940108846	0
G0	HPCLAS_TRAIN_N_000282	0	HPCLAS_TRAIN_N_000282	4	-0.2955450662508851	1.373090147972107	0.7978789546932077	1
G0	HPCLAS_TRAIN_N_000287	0	HPCLAS_TRAIN_N_000287	4	-1.8892692818714265	-3.3654403686523438	0.0333931722170086	0
G0	HPCLAS_TRAIN_N_000307	0	HPCLAS_TRAIN_N_000307	4	-1.498117297177034	-2.186368227005005	0.10098132332750223	0
G0	HPCLAS_TRAIN_N_000308	0	HPCLAS_TRAIN_N_000308	4	-1.9949526813048375	-2.2107558250427246	0.09878876201179254	0
G0	HPCLAS_TRAIN_N_000310	0	HPCLAS_TRAIN_N_000310	4	0.7740769893186453	-0.36867260932922363	0.4088618048473532	0
G0	HPCLAS_TRAIN_N_000316	0	HPCLAS_TRAIN_N_000316	4	-0.28980348305981	-1.0908252000808716	0.2514629196889498	0
G0	HPCLAS_TRAIN_N_000318	0	HPCLAS_TRAIN_N_000318	4	1.299952454283948	1.799255609512329	0.8580582967762993	1
G0	HPCLAS_TRAIN_N_000323	0	HPCLAS_TRAIN_N_000323	4	-2.1662142570415504	-2.9884023666381836	0.04795257415215889	0
G0	HPCLAS_TRAIN_N_000331	0	HPCLAS_TRAIN_N_000331	4	-1.4802956417140112	-2.1840529441833496	0.10119170845312035	0
G0	HPCLAS_TRAIN_N_000337	0	HPCLAS_TRAIN_N_000337	4	-0.6970112038211387	-1.8534413576126099	0.13546934829372467	0
G0	HPCLAS_TRAIN_N_000353	0	HPCLAS_TRAIN_N_000353	4	0.355073031259046	0.8109939098358154	0.6923212600131067	1
G0	HPCLAS_TRAIN_N_000357	0	HPCLAS_TRAIN_N_000357	4	-1.001424805667108	-2.5500266551971436	0.07242469466207051	0
G0	HPCLAS_TRAIN_N_000364	0	HPCLAS_TRAIN_N_000364	4	-1.7123827350143466	-2.715198040008545	0.06208248872440143	0
G0	HPCLAS_TRAIN_N_000376	0	HPCLAS_TRAIN_P_000993	4	0.2512250558726975	-1.6648677587509155	0.15910963997095803	0
G0	HPCLAS_TRAIN_N_000386	0	HPCLAS_TRAIN_N_000386	4	-0.89189619374927	-1.3707947731018066	0.20249146922843472	0
G0	HPCLAS_TRAIN_N_000388	0	HPCLAS_TRAIN_N_000388	4	-2.267930215725152	-3.0797150135040283	0.04395178898077225	0
G0	HPCLAS_TRAIN_N_000389	0	HPCLAS_TRAIN_N_000389	4	0.3625853423668131	0.7196252346038818	0.6725244858347693	1
G0	HPCLAS_TRAIN_N_000399	0	HPCLAS_TRAIN_N_000399	4	-2.1427965695479902	-3.2170491218566895	0.03852915103121403	0
G0	HPCLAS_TRAIN_N_000410	0	HPCLAS_TRAIN_N_000410	4	-1.359886467870285	-2.9389047622680664	0.05026353092685296	0
G0	HPCLAS_TRAIN_N_000411	0	HPCLAS_TRAIN_N_000411	4	-2.0650234127446847	-2.861581325531006	0.05408574204684138	0
G0	HPCLAS_TRAIN_N_000414	0	HPCLAS_TRAIN_N_000414	4	-0.5497716712592287	-0.16490024328231812	0.4588681021558258	0
G0	HPCLAS_TRAIN_N_000422	0	HPCLAS_TRAIN_N_000422	4	-2.072001975926921	-2.0792689323425293	0.11112816009127949	0
G0	HPCLAS_TRAIN_N_000423	0	HPCLAS_TRAIN_N_000423	4	-1.3191272539206458	-2.2473320960998535	0.09557984137610352	0
G0	HPCLAS_TRAIN_N_000449	0	HPCLAS_TRAIN_N_000449	4	-1.7566308580876664	-2.936227560043335	0.050391486806617695	0
G0	HPCLAS_TRAIN_N_000451	0	HPCLAS_TRAIN_N_000451	4	-0.3361040751308329	-0.23765243589878082	0.44086495184557456	0
G0	HPCLAS_TRAIN_N_000452	0	HPCLAS_TRAIN_N_000452	4	-2.147044849222066	-3.248138427734375	0.03739383796541195	0
G0	HPCLAS_TRAIN_N_000466	0	HPCLAS_TRAIN_N_000466	4	-2.1651678444880145	-3.6238880157470703	0.02598548695769815	0
G0	HPCLAS_TRAIN_N_000470	0	HPCLAS_TRAIN_N_000470	4	-1.7408764252713151	-2.1605653762817383	0.1033480478544474	0
G0	HPCLAS_TRAIN_N_000478	0	HPCLAS_TRAIN_N_000478	4	-2.6190963543251544	-3.332108497619629	0.03448595537659527	0
G0	HPCLAS_TRAIN_N_000483	0	HPCLAS_TRAIN_N_000483	4	-1.0349701229783523	-2.234952449798584	0.09665536261762217	0
G0	HPCLAS_TRAIN_N_000485	0	HPCLAS_TRAIN_N_000485	4	-0.48314211081603	-1.4112780094146729	0.19603255898331662	0
G0	HPCLAS_TRAIN_N_000488	0	HPCLAS_TRAIN_N_000488	4	-1.598864357103553	-2.575286865234375	0.07074595073750821	0
G0	HPCLAS_TRAIN_N_000499	0	HPCLAS_TRAIN_N_000499	4	-1.7847785264409897	-2.614326000213623	0.06822209504637938	0
G0	HPCLAS_TRAIN_N_000504	0	HPCLAS_TRAIN_N_000504	4	-1.6258582036157634	-2.2965450286865234	0.09140950474638941	0
G0	HPCLAS_TRAIN_N_000519	0	HPCLAS_TRAIN_N_000519	4	-1.9505428307455792	-2.530895233154297	0.07372049157374917	0
G0	HPCLAS_TRAIN_N_000521	0	HPCLAS_TRAIN_N_000521	4	-0.7545152123360781	-1.3264511823654175	0.20974698715187937	0
G0	HPCLAS_TRAIN_N_000528	0	HPCLAS_TRAIN_N_000528	4	-1.9703729165410384	-3.288339614868164	0.03597338253093762	0
G0	HPCLAS_TRAIN_N_000547	0	HPCLAS_TRAIN_N_000547	4	0.2825979831853977	1.5080777406692505	0.818776153377537	1
G0	HPCLAS_TRAIN_N_000554	0	HPCLAS_TRAIN_N_000554	4	-2.044814123428992	-2.984616279602051	0.048125716981615	0
