arm	clean_id	label	homology_group	fold	teacher_logit	student_raw_logit	probability_uncalibrated	prediction_at_0_5
Mixup	HPCLAS_TRAIN_N_000003	0	HPCLAS_TRAIN_N_000003	2	-3.5027927601262965	-2.2317094802856445	0.09693888696143853	0
Mixup	HPCLAS_TRAIN_N_000004	0	HPCLAS_TRAIN_N_000004	2	-3.0823769666329928	-2.375920295715332	0.08502742071518202	0
Mixup	HPCLAS_TRAIN_N_000006	0	HPCLAS_TRAIN_N_000006	2	-0.2025646654486284	-0.34926867485046387	0.41355977675314604	0
Mixup	HPCLAS_TRAIN_N_000007	0	HPCLAS_TRAIN_N_000007	2	-2.581399457916582	-2.068990707397461	0.11214749492692637	0
Mixup	HPCLAS_TRAIN_N_000010	0	HPCLAS_TRAIN_N_000010	2	-3.165329507749276	-2.6682143211364746	0.06487521521804783	0
Mixup	HPCLAS_TRAIN_N_000015	0	HPCLAS_TRAIN_N_000015	2	-0.7688677212869881	0.3437270224094391	0.5850955762031383	1
Mixup	HPCLAS_TRAIN_N_000020	0	HPCLAS_TRAIN_N_000020	2	-2.3982782232987487	-2.8434438705444336	0.05502120298059149	0
Mixup	HPCLAS_TRAIN_N_000023	0	HPCLAS_TRAIN_N_000023	2	-0.3549560534549026	0.9353644251823425	0.718162342596428	1
Mixup	HPCLAS_TRAIN_N_000024	0	HPCLAS_TRAIN_N_000024	2	-2.8485699505378084	-2.215094804763794	0.09840313655235114	0
Mixup	HPCLAS_TRAIN_N_000025	0	HPCLAS_TRAIN_N_000025	2	-3.629721319759809	-2.9482762813568115	0.04981804257077133	0
Mixup	HPCLAS_TRAIN_N_000027	0	HPCLAS_TRAIN_N_000027	2	-4.585918900311893	-2.5921177864074707	0.06964743224573489	0
Mixup	HPCLAS_TRAIN_N_000033	0	HPCLAS_TRAIN_N_000033	2	-2.5931189369394576	-2.5826258659362793	0.07026499508844894	0
Mixup	HPCLAS_TRAIN_N_000040	0	HPCLAS_TRAIN_N_000040	2	-2.535767764216514	-1.9837876558303833	0.12091565037247154	0
Mixup	HPCLAS_TRAIN_N_000053	0	HPCLAS_TRAIN_N_000053	2	-4.340431203312614	-3.063507556915283	0.044637882943971106	0
Mixup	HPCLAS_TRAIN_N_000059	0	HPCLAS_TRAIN_N_000059	2	-1.4844575804944833	-1.7564815282821655	0.1472315513935081	0
Mixup	HPCLAS_TRAIN_N_000065	0	HPCLAS_TRAIN_N_000065	2	-3.3350632333947616	-2.558046817779541	0.07188774946981312	0
Mixup	HPCLAS_TRAIN_N_000071	0	HPCLAS_TRAIN_N_000071	2	-1.680567550806945	-2.2990944385528564	0.09119798699603116	0
Mixup	HPCLAS_TRAIN_N_000076	0	HPCLAS_TRAIN_N_000076	2	-0.2900312433165783	-1.7311769723892212	0.15043709398142935	0
Mixup	HPCLAS_TRAIN_N_000078	0	HPCLAS_TRAIN_N_000078	2	-0.8143745369560441	-1.665711522102356	0.1589967821656361	0
Mixup	HPCLAS_TRAIN_N_000093	0	HPCLAS_TRAIN_N_000093	2	-0.1599314615689579	-0.5210141539573669	0.37261512116803186	0
Mixup	HPCLAS_TRAIN_N_000095	0	HPCLAS_TRAIN_N_000095	2	-1.428881286687243	-0.05286511033773422	0.48678679953842047	0
Mixup	HPCLAS_TRAIN_N_000111	0	HPCLAS_TRAIN_N_000111	2	-3.492481174818477	-2.273754596710205	0.09332004505833694	0
Mixup	HPCLAS_TRAIN_N_000115	0	HPCLAS_TRAIN_N_000115	2	-0.4337957553065102	-2.1043312549591064	0.10867655835302743	0
Mixup	HPCLAS_TRAIN_N_000118	0	HPCLAS_TRAIN_N_000118	2	-2.6757688499353067	-1.6176491975784302	0.16552932978618817	0
Mixup	HPCLAS_TRAIN_N_000119	0	HPCLAS_TRAIN_N_000119	2	-4.135688712815923	-2.2601609230041504	0.09447660096434526	0
Mixup	HPCLAS_TRAIN_N_000129	0	HPCLAS_TRAIN_N_000129	2	-1.9374918363702491	-1.2169852256774902	0.22846742996731592	0
