representation	head	clean_id	label	homology_group	fold	quality_tier	raw_score	probability_uncalibrated	prediction_at_fixed_boundary
layers24_30_36_fixed_mean	catboost	HPCLAS_TRAIN_N_000016	0	HPCLAS_TRAIN_N_000016	0	A_clean_core	-1.881849721223119	0.13217655518486948	0
layers24_30_36_fixed_mean	catboost	HPCLAS_TRAIN_N_000026	0	HPCLAS_TRAIN_N_000026	0	A_clean_core	-2.0118579813209823	0.11796352106637989	0
layers24_30_36_fixed_mean	catboost	HPCLAS_TRAIN_N_000028	0	HPCLAS_TRAIN_N_000028	0	A_clean_core	-0.5471773829995639	0.3665195253080599	0
layers24_30_36_fixed_mean	catboost	HPCLAS_TRAIN_N_000031	0	HPCLAS_TRAIN_N_000031	0	A_clean_core	-3.5000517448010524	0.0293107584911545	0
layers24_30_36_fixed_mean	catboost	HPCLAS_TRAIN_N_000042	0	HPCLAS_TRAIN_N_000042	0	A_clean_core	-1.0093942288528361	0.267098417882903	0
layers24_30_36_fixed_mean	catboost	HPCLAS_TRAIN_N_000049	0	HPCLAS_TRAIN_P_001569	0	B_ambiguous	0.7445075219447647	0.6779807397615352	1
layers24_30_36_fixed_mean	catboost	HPCLAS_TRAIN_N_000054	0	HPCLAS_TRAIN_N_000054	0	A_clean_core	-2.6896076418223585	0.0635893776042426	0
layers24_30_36_fixed_mean	catboost	HPCLAS_TRAIN_N_000061	0	HPCLAS_TRAIN_N_000061	0	A_clean_core	-3.069425493880387	0.04438618949524266	0
layers24_30_36_fixed_mean	catboost	HPCLAS_TRAIN_N_000069	0	HPCLAS_TRAIN_N_000069	0	D_hard_sample	0.1376931513040059	0.5343690036583908	1
layers24_30_36_fixed_mean	catboost	HPCLAS_TRAIN_N_000079	0	HPCLAS_TRAIN_N_000079	0	A_clean_core	-0.6158153000522392	0.35073379336735466	0
layers24_30_36_fixed_mean	catboost	HPCLAS_TRAIN_N_000086	0	HPCLAS_TRAIN_N_000086	0	A_clean_core	-4.520639607723778	0.010764916709419684	0
layers24_30_36_fixed_mean	catboost	HPCLAS_TRAIN_N_000088	0	HPCLAS_TRAIN_N_000088	0	D_hard_sample	0.4258045595487474	0.6048713922637359	1
layers24_30_36_fixed_mean	catboost	HPCLAS_TRAIN_N_000101	0	HPCLAS_TRAIN_N_000101	0	D_hard_sample	0.9727078320109797	0.7256588970076887	1
layers24_30_36_fixed_mean	catboost	HPCLAS_TRAIN_N_000102	0	HPCLAS_TRAIN_N_000102	0	D_hard_sample	-0.05982798834207865	0.48504746272637334	0
layers24_30_36_fixed_mean	catboost	HPCLAS_TRAIN_N_000107	0	HPCLAS_TRAIN_N_000107	0	D_hard_sample	0.915939653871018	0.7142140603237822	1
layers24_30_36_fixed_mean	catboost	HPCLAS_TRAIN_N_000114	0	HPCLAS_TRAIN_N_000114	0	A_clean_core	-0.08786222950379916	0.47804856248069644	0
layers24_30_36_fixed_mean	catboost	HPCLAS_TRAIN_N_000124	0	HPCLAS_TRAIN_N_000124	0	A_clean_core	-2.569527773364484	0.07112549620306184	0
layers24_30_36_fixed_mean	catboost	HPCLAS_TRAIN_N_000125	0	HPCLAS_TRAIN_N_000125	0	A_clean_core	-0.014002812071444319	0.49649935418213886	0
layers24_30_36_fixed_mean	catboost	HPCLAS_TRAIN_N_000128	0	HPCLAS_TRAIN_N_000128	0	D_hard_sample	-1.7370949050941156	0.14968231162060844	0
layers24_30_36_fixed_mean	catboost	HPCLAS_TRAIN_N_000136	0	HPCLAS_TRAIN_N_000136	0	A_clean_core	-1.0793774372217162	0.25362384896686774	0
layers24_30_36_fixed_mean	catboost	HPCLAS_TRAIN_N_000139	0	HPCLAS_TRAIN_N_000139	0	A_clean_core	0.7239314731831327	0.6734721660617982	1
layers24_30_36_fixed_mean	catboost	HPCLAS_TRAIN_N_000140	0	HPCLAS_TRAIN_N_000140	0	A_clean_core	0.5450392193863933	0.6329838879909284	1
layers24_30_36_fixed_mean	catboost	HPCLAS_TRAIN_N_000143	0	HPCLAS_TRAIN_P_000687	0	B_ambiguous	-0.3994056416025901	0.40145514925174647	0
layers24_30_36_fixed_mean	catboost	HPCLAS_TRAIN_N_000147	0	HPCLAS_TRAIN_N_000147	0	A_clean_core	0.31161032088625173	0.5772782734501396	1
layers24_30_36_fixed_mean	catboost	HPCLAS_TRAIN_N_000150	0	HPCLAS_TRAIN_N_000150	0	A_clean_core	-2.317727744272199	0.08966536045442387	0
layers24_30_36_fixed_mean	catboost	HPCLAS_TRAIN_N_000164	0	HPCLAS_TRAIN_N_000164	0	D_hard_sample	-0.40371674751558706	0.4004196798104776	0
layers24_30_36_fixed_mean	catboost	HPCLAS_TRAIN_N_000165	0	HPCLAS_TRAIN_N_000165	0	A_clean_core	-2.7028082970068232	0.06280784811142562	0
layers24_30_36_fixed_mean	catboost	HPCLAS_TRAIN_N_000166	0	HPCLAS_TRAIN_N_000166	0	A_clean_core	-3.5138721567964684	0.028920092678939784	0
layers24_30_36_fixed_mean	catboost	HPCLAS_TRAIN_N_000171	0	HPCLAS_TRAIN_N_000171	0	D_hard_sample	0.9461157109926897	0.7203333456125134	1
layers24_30_36_fixed_mean	catboost	HPCLAS_TRAIN_N_000172	0	HPCLAS_TRAIN_N_000172	0	D_hard_sample	-1.720262776438579	0.1518373194886433	0
layers24_30_36_fixed_mean	catboost	HPCLAS_TRAIN_N_000173	0	HPCLAS_TRAIN_N_000173	0	D_hard_sample	-2.594482663106185	0.06949435198261777	0
layers24_30_36_fixed_mean	catboost	HPCLAS_TRAIN_N_000175	0	HPCLAS_TRAIN_N_000175	0	A_clean_core	-1.6549313730147066	0.16044357375320148	0
layers24_30_36_fixed_mean	catboost	HPCLAS_TRAIN_N_000177	0	HPCLAS_TRAIN_N_000177	0	A_clean_core	-1.7444440995081718	0.14874933061021542	0
layers24_30_36_fixed_mean	catboost	HPCLAS_TRAIN_N_000196	0	HPCLAS_TRAIN_N_000196	0	A_clean_core	-0.9474386279375279	0.2794002262114399	0
layers24_30_36_fixed_mean	catboost	HPCLAS_TRAIN_N_000199	0	HPCLAS_TRAIN_N_000199	0	D_hard_sample	-0.5522231407013312	0.36534877732943993	0
