candidate	clean_id	label	homology_group	fold	teacher_logit	student_raw_logit	probability_uncalibrated	prediction_at_0_5
K4	HPCLAS_TRAIN_N_000012	0	HPCLAS_TRAIN_N_000012	1	-3.265044906623668	-3.3603873252868652	0.03355665981638163	0
K4	HPCLAS_TRAIN_N_000013	0	HPCLAS_TRAIN_N_000013	1	-2.3591361134319166	-1.989626407623291	0.12029639233670453	0
K4	HPCLAS_TRAIN_N_000017	0	HPCLAS_TRAIN_N_000017	1	-2.297764052080107	-1.5686407089233398	0.17241025577053568	0
K4	HPCLAS_TRAIN_N_000018	0	HPCLAS_TRAIN_N_000018	1	-3.99851412394299	-3.2582247257232666	0.037032465456159215	0
K4	HPCLAS_TRAIN_N_000019	0	HPCLAS_TRAIN_P_002956	1	-3.1853690255796043	-3.3569467067718506	0.03366842042413379	0
K4	HPCLAS_TRAIN_N_000021	0	HPCLAS_TRAIN_N_000021	1	-0.0313423300827139	-2.3476405143737793	0.0872534997369954	0
K4	HPCLAS_TRAIN_N_000022	0	HPCLAS_TRAIN_N_000022	1	-2.266001269595605	-2.860302686691284	0.05415119512669059	0
K4	HPCLAS_TRAIN_N_000032	0	HPCLAS_TRAIN_N_000032	1	-2.4923394004989703	-2.3236639499664307	0.089181993613227	0
K4	HPCLAS_TRAIN_N_000034	0	HPCLAS_TRAIN_N_000034	1	0.2080760540370933	0.013791613280773163	0.5034478486694951	1
K4	HPCLAS_TRAIN_N_000036	0	HPCLAS_TRAIN_N_000036	1	-1.1261845051703323	-2.220738649368286	0.09790354855635089	0
K4	HPCLAS_TRAIN_N_000037	0	HPCLAS_TRAIN_N_000037	1	-2.566181678488462	-3.2704226970672607	0.03659992090109665	0
K4	HPCLAS_TRAIN_N_000055	0	HPCLAS_TRAIN_N_000055	1	-3.129565241644477	-2.879875659942627	0.05315739429505514	0
K4	HPCLAS_TRAIN_N_000056	0	HPCLAS_TRAIN_N_000056	1	-3.333830860610542	-3.5957179069519043	0.026708080245483733	0
K4	HPCLAS_TRAIN_N_000067	0	HPCLAS_TRAIN_N_000067	1	-2.90967825293799	-2.9636003971099854	0.049097640971998174	0
K4	HPCLAS_TRAIN_N_000072	0	HPCLAS_TRAIN_N_000072	1	-2.6425218016867764	-3.3652772903442383	0.033398436470333914	0
K4	HPCLAS_TRAIN_N_000082	0	HPCLAS_TRAIN_N_000082	1	-3.0291681694057044	-2.729766845703125	0.06123956532166665	0
K4	HPCLAS_TRAIN_N_000096	0	HPCLAS_TRAIN_N_000096	1	-3.107079275037127	-3.530207395553589	0.028464851687283164	0
K4	HPCLAS_TRAIN_N_000098	0	HPCLAS_TRAIN_N_000098	1	-3.051751406906931	-2.7862284183502197	0.05807291897184005	0
K4	HPCLAS_TRAIN_N_000103	0	HPCLAS_TRAIN_N_000103	1	-2.430547723159763	-1.9633445739746094	0.12310554354521912	0
K4	HPCLAS_TRAIN_N_000116	0	HPCLAS_TRAIN_N_000116	1	-1.4171697753950478	-2.6287896633148193	0.06730839329152259	0
K4	HPCLAS_TRAIN_N_000117	0	HPCLAS_TRAIN_N_000117	1	-2.190143578627075	-1.7783565521240234	0.14450618525802958	0
K4	HPCLAS_TRAIN_N_000123	0	HPCLAS_TRAIN_N_000123	1	-2.978350350745712	-3.317323684692383	0.03498164303643208	0
