candidate	clean_id	label	homology_group	fold	teacher_logit	student_raw_logit	probability_uncalibrated	prediction_at_0_5
K5	HPCLAS_TRAIN_N_000003	0	HPCLAS_TRAIN_N_000003	2	-3.5027927601262965	-3.1976232528686523	0.03925526202463629	0
K5	HPCLAS_TRAIN_N_000004	0	HPCLAS_TRAIN_N_000004	2	-3.0823769666329928	-3.0423953533172607	0.04554692559038714	0
K5	HPCLAS_TRAIN_N_000006	0	HPCLAS_TRAIN_N_000006	2	-0.2025646654486284	-0.9122167229652405	0.286546441426407	0
K5	HPCLAS_TRAIN_N_000007	0	HPCLAS_TRAIN_N_000007	2	-2.581399457916582	-2.756152629852295	0.05974011178755603	0
K5	HPCLAS_TRAIN_N_000010	0	HPCLAS_TRAIN_N_000010	2	-3.165329507749276	-3.312692880630493	0.035138306465545575	0
K5	HPCLAS_TRAIN_N_000015	0	HPCLAS_TRAIN_N_000015	2	-0.7688677212869881	0.49566200375556946	0.621439345735461	1
K5	HPCLAS_TRAIN_N_000020	0	HPCLAS_TRAIN_N_000020	2	-2.3982782232987487	-3.179065227508545	0.0399611804128714	0
K5	HPCLAS_TRAIN_N_000023	0	HPCLAS_TRAIN_N_000023	2	-0.3549560534549026	0.9886860251426697	0.7288283096021585	1
K5	HPCLAS_TRAIN_N_000024	0	HPCLAS_TRAIN_N_000024	2	-2.8485699505378084	-2.7941694259643555	0.05764006355595736	0
K5	HPCLAS_TRAIN_N_000025	0	HPCLAS_TRAIN_N_000025	2	-3.629721319759809	-3.5577878952026367	0.02771196306747095	0
K5	HPCLAS_TRAIN_N_000027	0	HPCLAS_TRAIN_N_000027	2	-4.585918900311893	-3.770385265350342	0.022524155578803426	0
K5	HPCLAS_TRAIN_N_000033	0	HPCLAS_TRAIN_N_000033	2	-2.5931189369394576	-3.2714874744415283	0.036562394979942923	0
K5	HPCLAS_TRAIN_N_000040	0	HPCLAS_TRAIN_N_000040	2	-2.535767764216514	-2.9781179428100586	0.04842427905728963	0
K5	HPCLAS_TRAIN_N_000053	0	HPCLAS_TRAIN_N_000053	2	-4.340431203312614	-3.6989126205444336	0.02415263691952183	0
K5	HPCLAS_TRAIN_N_000059	0	HPCLAS_TRAIN_N_000059	2	-1.4844575804944833	-1.9763970375061035	0.12170344009937613	0
K5	HPCLAS_TRAIN_N_000065	0	HPCLAS_TRAIN_N_000065	2	-3.3350632333947616	-3.4896373748779297	0.02960852129518306	0
K5	HPCLAS_TRAIN_N_000071	0	HPCLAS_TRAIN_N_000071	2	-1.680567550806945	-2.5479283332824707	0.0725657851149969	0
K5	HPCLAS_TRAIN_N_000076	0	HPCLAS_TRAIN_N_000076	2	-0.2900312433165783	-1.6887032985687256	0.1559464451026012	0
K5	HPCLAS_TRAIN_N_000078	0	HPCLAS_TRAIN_N_000078	2	-0.8143745369560441	-2.537667751312256	0.07325935793285496	0
K5	HPCLAS_TRAIN_N_000093	0	HPCLAS_TRAIN_N_000093	2	-0.1599314615689579	-1.0935602188110352	0.2509484590011593	0
K5	HPCLAS_TRAIN_N_000095	0	HPCLAS_TRAIN_N_000095	2	-1.428881286687243	-1.174713373184204	0.23600407687027383	0
K5	HPCLAS_TRAIN_N_000111	0	HPCLAS_TRAIN_N_000111	2	-3.492481174818477	-2.8586721420288086	0.054234770476866825	0
