candidate	clean_id	label	homology_group	fold	teacher_logit	student_raw_logit	probability_uncalibrated	prediction_at_0_5
K5	HPCLAS_TRAIN_N_000016	0	HPCLAS_TRAIN_N_000016	0	-2.787128456038448	-2.690416097640991	0.06354125446246012	0
K5	HPCLAS_TRAIN_N_000026	0	HPCLAS_TRAIN_N_000026	0	-2.256240182115824	-2.6503288745880127	0.06596874237655327	0
K5	HPCLAS_TRAIN_N_000028	0	HPCLAS_TRAIN_N_000028	0	-0.9460567940931542	-1.4713244438171387	0.1867413884962211	0
K5	HPCLAS_TRAIN_N_000031	0	HPCLAS_TRAIN_N_000031	0	-2.432187364290284	-2.693765878677368	0.06334222106522903	0
K5	HPCLAS_TRAIN_N_000042	0	HPCLAS_TRAIN_N_000042	0	-2.643034990027592	-3.149472951889038	0.041112050387520784	0
K5	HPCLAS_TRAIN_N_000049	0	HPCLAS_TRAIN_P_001569	0	-0.352191351945937	0.6908814907073975	0.6661629900523972	1
K5	HPCLAS_TRAIN_N_000054	0	HPCLAS_TRAIN_N_000054	0	-1.6088508023787984	-2.5783908367156982	0.07054216435584285	0
K5	HPCLAS_TRAIN_N_000061	0	HPCLAS_TRAIN_N_000061	0	-2.080119590105397	-2.991753101348877	0.04779983413912194	0
K5	HPCLAS_TRAIN_N_000069	0	HPCLAS_TRAIN_N_000069	0	-0.5243154348252494	0.667517900466919	0.6609471529940041	1
K5	HPCLAS_TRAIN_N_000079	0	HPCLAS_TRAIN_N_000079	0	-2.1376685370293766	-2.3159005641937256	0.08981461677612314	0
K5	HPCLAS_TRAIN_N_000086	0	HPCLAS_TRAIN_N_000086	0	-1.7833355333194725	-1.8840405941009521	0.13192545156357743	0
K5	HPCLAS_TRAIN_N_000088	0	HPCLAS_TRAIN_N_000088	0	1.1076107546810363	0.06841355562210083	0.5170967211137257	1
K5	HPCLAS_TRAIN_N_000101	0	HPCLAS_TRAIN_N_000101	0	-2.877260472000326	-1.8770320415496826	0.13273015146509612	0
